Hugo,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AANAT,3.176829,0.30806107643933317,0.17893613010983245,1.721625902215739,0.08513730790231391,0.16458926362227436
AARS2,1237.0317,0.009105533345311176,0.056537612862654615,0.16105266714091762,0.8720519196339953,0.9159049035172697
AARSD1,1356.392,0.1751818491213598,0.05962035777184631,2.9382891292222926,0.0033002908341292067,0.011679329407578406
AARS,7819.8486,0.004468527272727203,0.05578785401709702,0.0800985689709046,0.936158860888257,0.9602510041188317
AASDHPPT,1916.6439,0.08139595477413507,0.05633416347193481,1.4448773134740134,0.14849234970697783,0.2548001125616446
AASDH,542.0526,0.17123492217031372,0.05279054553873643,3.2436664638115107,0.0011800183591538856,0.004888433380322087
AASS,1044.1136,0.24694112097012105,0.12545612268213369,1.9683465078527262,0.04902818218040656,0.10609039421390495
AATF,3062.6018,0.026968815585563,0.05087369582590951,0.530113158632128,0.5960334762522643,0.7102852039217764
AATK,620.4,0.2639123443565894,0.16341865033256958,1.6149462978644566,0.10632232492201622,0.19625805496357834
ABAT,4290.9546,1.1640729469679074,0.17899239645118858,6.503477075269794,7.848438714119626e-11,1.2863814542321698e-09
ABCA10,74.71362,0.815982430998537,0.1644335665367642,4.962383582527835,6.963330413977347e-07,6.135631526408675e-06
