Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SERPINE1,7164.578,0.659697303,0.038940063,16.94135155,2.23E-64,5.34E-64
SERPINE2,9101.973,0.275606141,0.043054244,6.401369877,1.54E-10,2.10E-10
SERPINE3,1.4985989,-0.111058054,0.051414344,-2.160059727,0.030768046,0.034444444
SERPINF1,8793.094,0.221991361,0.037486278,5.921936591,3.18E-09,4.24E-09
SERPINF2,4048.4712,0.091307917,0.05681309,1.607163357,0.108018538,0.117721183
SERPING1,21561.791,0.321388945,0.03382986,9.500155859,2.10E-21,3.33E-21
SERPINH1,12385.717,0.164879843,0.023527813,7.0078695,2.42E-12,3.40E-12
SERPINI1,656.8496,0.567595797,0.033833023,16.77638445,3.63E-63,8.64E-63
SERPINI2,15.051689,-0.152474881,0.086805814,-1.756505399,0.07900215,0.086678421
SERTAD1,1179.7579,-0.00211511,0.019426271,-0.108878846,0.913298585,0.917082412
SERTAD2,2364.9783,-0.061014185,0.016625278,-3.669964741,0.000242584,0.000292512
SERTAD3,1394.1742,-0.246456905,0.015853882,-15.54552384,1.71E-54,3.76E-54
SERTAD4,231.61746,0.495430051,0.038004667,13.03603182,7.63E-39,1.47E-38
SESN1,1644.406,0.315923594,0.019841045,15.92272946,4.41E-57,9.93E-57
SESN2,1155.9333,0.0076041,0.016296523,0.466608721,0.640779846,0.655748587
SESN3,468.4171,0.049689274,0.032271155,1.539742656,0.123623095,0.134253085
SESTD1,2016.1467,0.576693047,0.019515263,29.55087316,6.40E-192,3.99E-191
SETBP1,958.89307,1.069940027,0.024303998,44.02321051,0,0
SETD1A,2300.216,-0.138316877,0.010106945,-13.68532976,1.24E-42,2.47E-42
SETD1B,2250.712,-0.080594137,0.011853747,-6.799043178,1.05E-11,1.46E-11
SETD2,3690.369,0.204338066,0.011361075,17.98580452,2.52E-72,6.44E-72
SETD3,3294.46,0.336586277,0.01123856,29.949235,4.50E-197,2.92E-196
SETD4,694.89655,-0.051143809,0.011670287,-4.382394953,1.17E-05,1.46E-05
SETD5,4665.759,0.250873697,0.012425776,20.18978075,1.20E-90,3.55E-90
SETD6,659.2926,-0.167169053,0.011149425,-14.99351376,8.10E-51,1.73E-50
SETD7,4003.705,0.584070208,0.019257705,30.32916985,4.73E-202,3.21E-201
SETD8,1941.0219,-0.235705528,0.012192936,-19.33131813,2.93E-83,8.18E-83
SETDB1,2272.4536,-0.091340969,0.01118091,-8.169368017,3.10E-16,4.62E-16
SETDB2,733.31055,0.005089511,0.016164289,0.314861445,0.752866856,0.764431516
SETMAR,733.5276,0.106894527,0.016461458,6.493624356,8.38E-11,1.15E-10
SETX,4151.038,0.333663355,0.012634364,26.40919376,1.07E-153,5.09E-153
SET,13352.5625,-0.125163496,0.009658581,-12.95878786,2.10E-38,4.01E-38
SEZ6L2,4089.5444,-0.245394702,0.034627484,-7.086703278,1.37E-12,1.94E-12
SEZ6L,487.52698,1.818415034,0.07669491,23.70972252,2.86E-124,1.10E-123
SEZ6,389.2376,2.313721931,0.081410336,28.42049359,1.13E-177,6.35E-177
SF1,10152.808,0.004240563,0.007115088,0.595995799,0.551178033,0.567656494
SF3A1,6470.504,0.179949459,0.009100613,19.77333342,5.05E-87,1.45E-86
SF3A2,3641.2373,-0.432864035,0.01433901,-30.18786076,3.42E-200,2.28E-199
SF3A3,3710.2483,-0.037551359,0.00899115,-4.176480282,2.96E-05,3.65E-05
SF3B14,2947.561,-0.288823397,0.010197972,-28.32164935,1.87E-176,1.04E-175
SF3B1,12618.312,0.071413411,0.009708584,7.355698039,1.90E-13,2.71E-13
SF3B2,10959.538,0.051802118,0.008522701,6.078133687,1.22E-09,1.63E-09
SF3B3,8370.066,-0.146886738,0.010554924,-13.91641787,5.04E-44,1.02E-43
SF3B4,4732.394,-0.356323222,0.01157962,-30.77158213,6.29E-208,4.46E-207
SF3B5,3701.3027,-0.414272939,0.013812605,-29.99238398,1.23E-197,8.04E-197
SF4,1429.5543,-0.21815234,0.010224518,-21.33619893,5.24E-101,1.67E-100
SFI1,993.82477,-0.434086479,0.014556185,-29.82144614,2.06E-195,1.32E-194
SFMBT1,610.3359,-0.063811846,0.015415194,-4.139542168,3.48E-05,4.28E-05
SFMBT2,185.77553,0.853849063,0.030667684,27.84198061,1.35E-170,7.24E-170
SFN,18171.367,-2.838213565,0.055137832,-51.47488504,0,0
SFPQ,10192.75,-0.189437939,0.008983337,-21.0877035,1.03E-98,3.23E-98
SFRP1,3724.352,1.063328886,0.052057283,20.42613125,9.80E-93,2.93E-92
SFRP2,6914.1035,0.900270803,0.050661195,17.77042171,1.20E-70,3.03E-70
SFRP4,3182.4277,0.884599487,0.045202594,19.56966198,2.81E-85,7.95E-85
SFRP5,168.85127,-0.376487974,0.070062581,-5.373595539,7.72E-08,1.00E-07
SFRS11,5596.396,-0.013948244,0.012602668,-1.106769174,0.268393739,0.284343453
SFRS12IP1,1359.9213,-0.027638774,0.013410472,-2.060984444,0.039304524,0.043798621
SFRS12,2627.588,0.11885357,0.012046611,9.866141927,5.84E-23,9.47E-23
SFRS13A,3340.9124,-0.111480433,0.009236946,-12.06897058,1.54E-33,2.81E-33
SFRS13B,126.809,0.811214101,0.033467753,24.23867843,8.70E-130,3.49E-129
SFRS14,3178.4946,0.206037766,0.01503688,13.70216241,9.85E-43,1.96E-42
SFRS15,2008.6508,-0.161946147,0.010344179,-15.65577506,3.03E-55,6.73E-55
SFRS16,1359.5066,-0.37119933,0.013014151,-28.52274728,6.12E-179,3.48E-178
SFRS17A,2179.0242,-0.257926268,0.012967723,-19.88986554,4.98E-88,1.44E-87
SFRS18,3493.5964,0.165271726,0.016858276,9.803595686,1.09E-22,1.76E-22
SFRS1,9068.015,-0.166341662,0.007888811,-21.08577175,1.07E-98,3.37E-98
SFRS2B,2586.9106,0.146994677,0.012080835,12.16759244,4.63E-34,8.49E-34
SFRS2IP,4812.7163,0.151534957,0.012705038,11.92715528,8.54E-33,1.55E-32
SFRS2,7917.2075,-0.321693651,0.00932003,-34.51637357,4.56E-261,4.76E-260
SFRS3,10610.995,-0.133293053,0.008634559,-15.43715824,9.21E-54,2.02E-53
SFRS4,4294.033,-0.037015098,0.009062218,-4.084551709,4.42E-05,5.43E-05
SFRS5,7790.786,0.096837634,0.012956466,7.474077788,7.77E-14,1.12E-13
SFRS6,7510.2495,-0.117832548,0.010114789,-11.6495306,2.31E-31,4.12E-31
SFRS7,4577.9517,-0.233528562,0.009362396,-24.94324752,2.53E-137,1.06E-136
SFRS8,2046.4661,-0.119520881,0.00981431,-12.17822529,4.06E-34,7.46E-34
SFRS9,5376.762,-0.305691821,0.009128398,-33.48800269,7.21E-246,6.79E-245
SFT2D1,1044.363,-0.174476557,0.012067483,-14.4584046,2.22E-47,4.60E-47
SFT2D2,217.62167,-0.253754181,0.018843028,-13.46674143,2.45E-41,4.82E-41
SFT2D3,815.0495,-0.158474539,0.010424169,-15.2026069,3.40E-52,7.34E-52
SFTA1P,71.62158,0.741858809,0.064996901,11.41375656,3.57E-30,6.29E-30
SFTA2,412.37918,-0.681901432,0.08698541,-7.839262128,4.53E-15,6.64E-15
SFTA3,955.96423,0.727955269,0.156672146,4.64636049,3.38E-06,4.25E-06
SFTPA1,6969.8516,0.838337859,0.137741149,6.08632834,1.16E-09,1.55E-09
SFTPA2,13930.723,0.708744943,0.0928684,7.631712672,2.32E-14,3.36E-14
SFTPB,27172.617,-0.051955271,0.101187013,-0.513457902,0.607631052,0.623526239
SFTPC,5494.938,2.388598493,0.131600082,18.15043317,1.27E-73,3.30E-73
SFTPD,824.6263,0.815402161,0.062733387,12.99789788,1.26E-38,2.41E-38
SFXN1,2157.6877,0.02336206,0.016626159,1.405138747,0.159980024,0.17238453
SFXN2,720.1279,-0.039720206,0.022515206,-1.764150248,0.077706686,0.085312254
SFXN3,2293.788,0.219867091,0.018173232,12.09840316,1.08E-33,1.97E-33
SFXN4,1122.0343,-0.48857656,0.013824861,-35.34043329,1.41E-273,1.61E-272
SFXN5,1486.717,1.003963617,0.025518002,39.34334784,0,0
SGCA,168.04268,1.689889417,0.04786173,35.30773768,4.47E-273,5.10E-272
SGCB,2637.7092,1.180457522,0.021440632,55.05703096,0,0
SGCD,830.9591,0.912623038,0.03789356,24.08385573,3.69E-128,1.46E-127
SGCE,1256.2645,1.036524358,0.027443191,37.76981835,0,0
SGCG,46.99151,1.512449131,0.056336682,26.84661375,9.24E-159,4.54E-158
SGCZ,2.7871444,1.462617685,0.094449905,15.48564479,4.34E-54,9.53E-54
SGEF,997.4108,0.929845034,0.034734169,26.77032613,7.16E-158,3.50E-157
SGIP1,256.39954,1.335372924,0.034574302,38.6232795,0,0
SGK196,108.11608,-0.053733732,0.03120712,-1.721842054,0.085098134,0.093190948
SGK1,5779.211,0.182651884,0.027652057,6.605363388,3.97E-11,5.45E-11
SGK223,1463.6235,0.052278062,0.022123631,2.362996497,0.018127841,0.020478566
SGK269,2356.9343,0.942744651,0.017295915,54.50678167,0,0
SGK2,398.86627,-0.021550265,0.04926783,-0.437410476,0.661813688,0.676296987
SGK3,1179.3734,0.287994232,0.021982539,13.10104507,3.25E-39,6.27E-39
SGK494,178.4284,-0.35070823,0.025157407,-13.94055541,3.59E-44,7.26E-44
SGMS1,1553.7701,0.385769278,0.017948043,21.49366764,1.78E-102,5.77E-102
SGMS2,1613.6587,0.709588472,0.029411582,24.12615784,1.33E-128,5.26E-128
SGOL1,197.0379,-0.707358112,0.032609908,-21.69150869,2.47E-104,8.10E-104
SGOL2,480.14145,-0.316124241,0.023109031,-13.6796842,1.34E-42,2.67E-42
SGPL1,4896.205,-0.125638956,0.013888401,-9.046322821,1.48E-19,2.30E-19
SGPP1,1109.2207,0.504979703,0.019029828,26.53622006,3.70E-155,1.78E-154
SGPP2,525.8321,-0.498154685,0.038197705,-13.04148195,7.11E-39,1.37E-38
SGSH,2126.9734,-0.179036311,0.014696298,-12.18240917,3.86E-34,7.09E-34
SGSM1,292.79425,0.854625028,0.03859493,22.14345339,1.21E-108,4.10E-108
SGSM2,2980.9253,0.224794973,0.018094099,12.42366188,1.94E-35,3.62E-35
SGSM3,3189.9524,-0.36585497,0.014091441,-25.96292047,1.30E-148,5.94E-148
SGTA,4555.9326,-0.119269315,0.011395855,-10.46602564,1.24E-25,2.07E-25
SGTB,562.57654,0.802887404,0.019312219,41.57406317,0,0
SH2B1,2717.8276,-0.042710017,0.013965638,-3.058221677,0.002226548,0.002603244
SH2B2,192.43318,-0.265131147,0.026500956,-10.00458789,1.45E-23,2.38E-23
SH2B3,2038.4987,0.520295817,0.020235058,25.71259373,8.45E-146,3.78E-145
SH2D1A,229.97159,-1.238511729,0.043210395,-28.66235638,1.12E-180,6.48E-180
SH2D1B,27.974766,-0.126585293,0.035837221,-3.532229599,0.000412071,0.000493173
SH2D2A,274.0368,-0.991158294,0.031112717,-31.85701554,1.05E-222,8.36E-222
SH2D3A,819.0401,-0.995927965,0.033607237,-29.63433077,5.40E-193,3.39E-192
SH2D3C,890.6385,0.460844187,0.02346727,19.63774152,7.36E-86,2.10E-85
SH2D4A,1006.60815,-0.185391739,0.029026657,-6.386947653,1.69E-10,2.30E-10
SH2D4B,7.8365474,-0.006363249,0.037391002,-0.1701813,0.864867558,0.872279729
SH2D5,120.30298,-0.292782909,0.047880668,-6.114846014,9.67E-10,1.30E-09
SH2D6,10.721237,-0.230147879,0.052873834,-4.352774549,1.34E-05,1.67E-05
SH2D7,5.5412874,-0.077765865,0.046025944,-1.689609365,0.091102713,0.099680773
SH3BGRL2,2610.7434,0.361319991,0.031021435,11.64743008,2.36E-31,4.22E-31
SH3BGRL3,11081.9,-0.638905822,0.018217356,-35.07127078,1.85E-269,2.06E-268
SH3BGRL,6313.596,0.548208003,0.02079616,26.36102073,3.84E-153,1.81E-152
SH3BGR,264.618,0.974440044,0.028496531,34.19504036,2.87E-256,2.91E-255
SH3BP1,1700.2302,-1.173774361,0.025104838,-46.75490594,0,0
SH3BP2,3159.1104,0.106896771,0.017391573,6.146469434,7.92E-10,1.07E-09
SH3BP4,4347.679,0.062162138,0.021222621,2.92905088,0.003399988,0.003946428
SH3BP5L,2017.6388,-0.0965432,0.010480808,-9.211427104,3.22E-20,5.05E-20
SH3BP5,2271.041,0.694203525,0.023273786,29.82770082,1.71E-195,1.10E-194
SH3D19,2884.1128,0.46589553,0.020289534,22.96235718,1.11E-116,4.00E-116
SH3D20,55.679268,-1.047728307,0.035107037,-29.84382651,1.06E-195,6.78E-195
SH3GL1,4998.459,-0.150864677,0.013143422,-11.4783412,1.70E-30,3.00E-30
SH3GL2,339.1239,2.552048872,0.061350917,41.59756671,0,0
SH3GL3,93.45872,1.465393913,0.066541447,22.02227298,1.76E-107,5.94E-107
SH3GLB1,5152.036,0.382167164,0.010921602,34.9918585,2.99E-268,3.31E-267
SH3GLB2,3358.972,-0.436904759,0.015798093,-27.65553815,2.39E-168,1.27E-167
SH3KBP1,2458.8281,0.057535348,0.01990498,2.89050013,0.003846294,0.004457095
SH3PXD2A,4623.682,0.164485654,0.020751332,7.92651058,2.25E-15,3.32E-15
SH3PXD2B,3061.8555,0.486359551,0.022054343,22.0527794,8.98E-108,3.04E-107
SH3RF1,1830.2319,0.157976863,0.020699203,7.63202635,2.31E-14,3.35E-14
SH3RF2,867.8491,-1.089401159,0.041104704,-26.50307743,8.93E-155,4.27E-154
SH3RF3,618.6952,0.733326845,0.024681813,29.71122302,5.50E-194,3.49E-193
SH3TC1,1384.4269,-0.245690595,0.024048768,-10.21634865,1.68E-24,2.77E-24
SH3TC2,236.1272,-0.228248108,0.039175179,-5.826344963,5.67E-09,7.52E-09
SH3YL1,2284.671,-0.151771172,0.021221586,-7.15173562,8.57E-13,1.21E-12
SHANK1,154.91132,1.170309838,0.054268972,21.56499009,3.83E-103,1.25E-102
SHANK2,1151.6257,0.377408927,0.035519631,10.62536161,2.27E-26,3.84E-26
SHANK3,1591.7073,0.696257408,0.021444968,32.4671698,3.10E-231,2.63E-230
SHARPIN,3029.1567,-0.476044236,0.013571007,-35.0780343,1.46E-269,1.63E-268
SHBG,68.49633,0.082748943,0.05358327,1.544305578,0.122514322,0.133084467
SHB,1792.9435,-0.282678356,0.019562597,-14.44994029,2.51E-47,5.20E-47
SHC1,8173.051,-0.160132999,0.017572087,-9.112918356,8.02E-20,1.25E-19
SHC2,1562.4343,0.241177903,0.03433928,7.023382551,2.17E-12,3.05E-12
SHC3,86.87192,1.347734403,0.043532076,30.95957131,1.89E-210,1.37E-209
SHC4,212.62344,0.937227009,0.047570637,19.70179633,2.08E-86,5.95E-86
SHCBP1,519.5004,-0.494657081,0.028118295,-17.59200099,2.84E-69,7.09E-69
SHD,366.82025,2.338186147,0.075949495,30.78606568,4.03E-208,2.86E-207
SHE,633.82886,1.159496075,0.03226984,35.93126231,9.93E-283,1.21E-281
SHFM1,4780.673,-0.720202357,0.015834895,-45.48197728,0,0
SHF,549.8571,0.030302808,0.030899749,0.980681358,0.3267499,0.343663853
SHH,91.01699,-0.6549735,0.064377125,-10.17400973,2.59E-24,4.28E-24
SHISA2,828.2842,0.414481618,0.048382926,8.566691855,1.07E-17,1.62E-17
SHISA3,207.5127,1.515971959,0.055117384,27.50442498,1.55E-166,8.11E-166
SHISA4,867.91003,0.870915869,0.027666211,31.47940584,1.66E-217,1.27E-216
SHISA5,10045.005,-0.324018196,0.012737798,-25.43753655,9.70E-143,4.23E-142
SHISA6,39.098328,1.542817493,0.057652674,26.76055381,9.31E-158,4.54E-157
SHISA7,134.65472,2.946728452,0.067689127,43.5332616,0,0
SHISA9,275.542,1.209892726,0.057484194,21.04739814,2.42E-98,7.56E-98
SHKBP1,3271.0425,-0.53001728,0.014617185,-36.259873,6.95E-288,8.76E-287
SHMT1,3379.083,0.31881914,0.029262291,10.89522155,1.21E-27,2.08E-27
SHMT2,5815.515,-0.291290671,0.017736119,-16.42358597,1.30E-60,3.01E-60
SHOC2,2254.7478,0.206234439,0.011783369,17.50216243,1.38E-68,3.43E-68
SHOX2,141.1833,0.662384419,0.046797917,14.15414316,1.76E-45,3.60E-45
SHOX,2.295582,0.083396859,0.088516277,0.942164104,0.346108629,0.363480118
SHPK,958.761,0.024955413,0.014289737,1.746387161,0.080743699,0.088536704
SHPRH,613.50446,0.422517173,0.022265565,18.97626134,2.68E-80,7.32E-80
SHQ1,844.07227,-0.094632235,0.01117809,-8.46586764,2.54E-17,3.85E-17
SHROOM1,1233.3478,-0.327194435,0.030196189,-10.83562013,2.33E-27,3.98E-27
SHROOM2,1005.219,-0.046821234,0.024632392,-1.90079927,0.05732831,0.063411228
SHROOM3,3413.82,-0.091372401,0.033189306,-2.753067507,0.005903972,0.006793973
SHROOM4,889.5277,1.019562369,0.026256745,38.83049325,0,0
SIAE,2498.9392,0.289534893,0.023141913,12.51127762,6.48E-36,1.21E-35
SIAH1,1259.2565,0.064993336,0.010968729,5.925329653,3.12E-09,4.15E-09
SIAH2,2523.5056,-0.448107278,0.020004693,-22.40010724,3.93E-111,1.36E-110
SIAH3,19.923502,0.350981529,0.059610951,5.887870022,3.91E-09,5.20E-09
SIDT1,534.74817,-0.065256591,0.034745058,-1.878154621,0.060360016,0.066688531
SIDT2,2557.4172,0.290419394,0.015079786,19.25885394,1.19E-82,3.31E-82
SIGIRR,1761.2423,-0.686076622,0.021204957,-32.35453952,1.20E-229,1.00E-228
SIGLEC10,500.71945,0.257700331,0.031182251,8.264327446,1.40E-16,2.11E-16
SIGLEC11,63.400345,0.035342501,0.041793337,0.845649189,0.397748476,0.415482875
SIGLEC12,56.717716,-0.619277443,0.045545336,-13.59694539,4.18E-42,8.25E-42
SIGLEC14,136.07295,0.006417588,0.037087028,0.173041301,0.862618964,0.87021411
SIGLEC15,45.68249,-0.389054569,0.047074276,-8.264695754,1.40E-16,2.10E-16
SIGLEC16,24.36708,0.149238136,0.029624827,5.037603581,4.71E-07,6.04E-07
SIGLEC1,877.13666,0.299499083,0.032195229,9.302591971,1.37E-20,2.16E-20
SIGLEC5,115.74182,-0.293652768,0.035188783,-8.345067487,7.12E-17,1.07E-16
SIGLEC6,35.097588,0.778363918,0.054580917,14.26073357,3.84E-46,7.89E-46
SIGLEC7,120.29794,0.199949703,0.029627098,6.748879105,1.49E-11,2.06E-11
SIGLEC8,177.62991,1.317139185,0.04147964,31.7538722,2.81E-221,2.21E-220
SIGLEC9,132.80559,0.248624067,0.029544807,8.41515295,3.92E-17,5.92E-17
SIGLECP3,32.776234,-0.031831138,0.039812096,-0.799534348,0.423980638,0.441502829
SIGMAR1,4083.6418,-0.42124799,0.017439688,-24.15455937,6.69E-129,2.66E-128
SIK1,4671.3633,-0.074456723,0.02796745,-2.66226355,0.007761708,0.008895053
SIK2,1851.228,0.568362751,0.016816524,33.79787417,2.12E-250,2.07E-249
SIK3,2233.4414,0.522734695,0.014496354,36.05973516,9.71E-285,1.19E-283
SIKE1,1616.1339,0.100403535,0.011226113,8.943749046,3.76E-19,5.83E-19
SIL1,2774.3245,-0.408891484,0.018588061,-21.99753338,3.04E-107,1.02E-106
SILV,14967.477,-2.688750167,0.070742262,-38.00769263,0,0
SIM1,60.78728,2.103905308,0.102421233,20.54169092,9.13E-94,2.75E-93
SIM2,562.26764,-0.327076182,0.038735243,-8.443891394,3.07E-17,4.64E-17
SIN3A,3623.0698,0.166559284,0.009910682,16.80603706,2.20E-63,5.25E-63
SIN3B,2640.5515,0.183273432,0.011785454,15.55081669,1.57E-54,3.46E-54
SIP1,339.14832,-0.061479327,0.014108775,-4.357524028,1.32E-05,1.64E-05
SIPA1L1,2639.4167,0.254904352,0.014494608,17.58615012,3.15E-69,7.86E-69
SIPA1L2,2174.1775,0.329311775,0.022370844,14.72057911,4.76E-49,1.00E-48
SIPA1L3,3170.4368,-0.315848577,0.01810687,-17.4435763,3.85E-68,9.55E-68
SIPA1,2348.2092,-0.289181904,0.016764674,-17.24947932,1.13E-66,2.76E-66
SIRPA,4738.1216,0.506030512,0.026787504,18.89054358,1.36E-79,3.71E-79
SIRPB1,357.70633,0.197366884,0.03144011,6.277550591,3.44E-10,4.66E-10
SIRPB2,185.12976,-0.235420769,0.034741793,-6.776298811,1.23E-11,1.71E-11
SIRPD,2.6790473,-0.595141896,0.058224705,-10.22146696,1.59E-24,2.63E-24
SIRPG,128.54869,-0.824995748,0.038601263,-21.37224763,2.42E-101,7.75E-101
SIRT1,1189.2701,0.434312854,0.013014812,33.37065896,3.65E-244,3.41E-243
SIRT2,3246.7212,0.651168326,0.017195603,37.8683048,0,0
SIRT3,1570.2048,0.002851772,0.012268649,0.232443802,0.816193331,0.825642454
SIRT4,56.513504,0.240622935,0.021200246,11.35000696,7.42E-30,1.30E-29
SIRT5,953.25354,-0.087324125,0.013330598,-6.550653024,5.73E-11,7.86E-11
SIRT6,913.41095,-0.509614876,0.013654332,-37.32257937,7.06E-305,1.01E-303
SIRT7,974.10986,-0.765168582,0.013323809,-57.42866703,0,0
SIT1,180.9745,-1.176247489,0.040134015,-29.30799452,8.20E-189,5.02E-188
SIVA1,2811.812,-0.489493774,0.015755287,-31.06854086,6.41E-212,4.70E-211
SIX1,616.944,-0.144556914,0.0444298,-3.253602658,0.001139515,0.001345282
SIX2,340.70267,-0.200487833,0.049411646,-4.057501588,4.96E-05,6.08E-05
SIX3,39.02709,-0.691301855,0.071710285,-9.640205157,5.41E-22,8.67E-22
SIX4,538.7098,-0.229911092,0.035611377,-6.456113464,1.07E-10,1.47E-10
SIX5,1366.5607,-0.086825617,0.019346042,-4.488029971,7.19E-06,8.99E-06
SIX6,4.267173,1.183807073,0.109393282,10.82157009,2.72E-27,4.64E-27
SI,139.019,-1.390502475,0.166758772,-8.338406792,7.53E-17,1.13E-16
SKA1,359.6639,-0.833011269,0.031034552,-26.84141466,1.06E-158,5.22E-158
SKA2,1788.5438,0.176535074,0.014530813,12.14901579,5.81E-34,1.06E-33
SKA3,479.0142,-0.899011125,0.030954971,-29.04254439,1.91E-185,1.14E-184
SKAP1,418.93695,-0.527686179,0.03595234,-14.67738072,9.00E-49,1.89E-48
SKAP2,2074.4578,0.262297926,0.022245134,11.79124951,4.33E-32,7.78E-32
SKIL,1287.4796,0.179748802,0.022688051,7.922619717,2.33E-15,3.42E-15
SKINTL,2.5593874,0.315376614,0.049513005,6.369571304,1.90E-10,2.58E-10
SKIV2L2,2694.197,0.103213147,0.00999098,10.33063336,5.12E-25,8.53E-25
SKIV2L,2556.137,-0.171503017,0.009683973,-17.7099844,3.51E-70,8.84E-70
SKI,4559.401,0.430099805,0.013034076,32.99810447,8.65E-239,7.75E-238
SKP1,10822.106,0.282624545,0.011752867,24.04728501,8.91E-128,3.51E-127
SKP2,510.543,-0.486031703,0.02334569,-20.81890502,2.92E-96,8.98E-96
SLA2,158.99913,-0.74188486,0.033275357,-22.29532351,4.10E-110,1.41E-109
SLAIN1,814.41284,1.720986593,0.039284974,43.80775721,0,0
SLAIN2,2631.7368,0.131700615,0.01189448,11.07241479,1.71E-28,2.95E-28
SLAMF1,116.83451,-0.872304799,0.040051553,-21.77954987,3.63E-105,1.20E-104
SLAMF6,272.74414,-0.495516424,0.036425978,-13.60337998,3.82E-42,7.56E-42
SLAMF7,948.9797,-0.696856218,0.038317021,-18.18659686,6.59E-74,1.71E-73
SLAMF8,901.168,-0.1581438,0.030482411,-5.188034524,2.13E-07,2.74E-07
SLAMF9,33.487503,-0.661415899,0.050713811,-13.0421258,7.05E-39,1.36E-38
SLA,1065.9668,0.171673325,0.028296005,6.067051609,1.30E-09,1.75E-09
SLBP,2444.3743,-0.252588219,0.011572185,-21.82718438,1.28E-105,4.26E-105
SLC10A1,206.81253,-0.241280839,0.108623223,-2.221263852,0.026333096,0.029560846
SLC10A2,58.382412,2.395490653,0.13746203,17.42656243,5.19E-68,1.28E-67
SLC10A3,1784.9001,-0.368675091,0.015386952,-23.96024185,7.23E-127,2.83E-126
SLC10A4,89.98329,0.116383651,0.053225975,2.186594999,0.028772103,0.032249022
SLC10A5,26.896183,-0.230402613,0.03070625,-7.503443509,6.22E-14,8.95E-14
SLC10A6,46.291325,-0.963707309,0.049198478,-19.58815296,1.95E-85,5.54E-85
SLC10A7,465.5777,-0.005035507,0.015979821,-0.315116609,0.752673118,0.764272918
SLC11A1,604.69165,0.332553398,0.032555106,10.21509185,1.70E-24,2.81E-24
SLC11A2,3391.0764,0.1058147,0.014065926,7.522768321,5.36E-14,7.74E-14
SLC12A1,681.7346,5.775174374,0.078730192,73.35399859,0,0
SLC12A2,4466.7485,-0.373494522,0.031638477,-11.80507259,3.67E-32,6.60E-32
SLC12A3,130.48697,3.901296285,0.059854264,65.17992261,0,0
SLC12A4,2740.643,0.641220466,0.016670424,38.46455709,0,0
SLC12A5,112.048874,2.414343157,0.051918418,46.50263373,0,0
SLC12A6,1696.9186,-0.031358869,0.020922192,-1.498832861,0.133916997,0.145083873
SLC12A7,4931.911,-0.203406838,0.021196192,-9.596385766,8.28E-22,1.32E-21
SLC12A8,1004.2279,0.012002393,0.030657564,0.391498585,0.695428734,0.708726716
SLC12A9,2374.91,-0.298363665,0.012499317,-23.87039716,6.22E-126,2.42E-125
SLC13A1,151.20175,1.866976921,0.15175004,12.3029748,8.73E-35,1.61E-34
SLC13A2,175.85751,0.525150972,0.079965846,6.56719085,5.13E-11,7.04E-11
SLC13A3,808.8101,1.004625927,0.045878655,21.89745822,2.75E-106,9.18E-106
SLC13A4,35.336777,-0.32825068,0.041158673,-7.975249322,1.52E-15,2.25E-15
SLC13A5,610.1966,-0.205019569,0.077493998,-2.645618674,0.008154168,0.009339561
SLC14A1,825.52313,1.11953016,0.051720163,21.6459134,6.64E-104,2.17E-103
SLC14A2,42.707058,0.7218771,0.057882207,12.47148549,1.07E-35,1.99E-35
SLC15A1,301.3324,-0.780251713,0.060658595,-12.86300346,7.27E-38,1.38E-37
SLC15A2,977.4925,0.880158068,0.039489625,22.28833707,4.79E-110,1.65E-109
SLC15A3,1670.873,-0.136932599,0.024735865,-5.535791732,3.10E-08,4.05E-08
SLC15A4,1465.2607,0.298745396,0.014502957,20.59893007,2.81E-94,8.49E-94
SLC16A10,156.20334,0.081760464,0.032431964,2.520984071,0.011702715,0.013332713
SLC16A11,163.50706,-0.000397557,0.045191922,-0.008797071,0.992981043,0.993176176
SLC16A12,539.18524,1.948180302,0.059964364,32.48896795,1.53E-231,1.30E-230
SLC16A13,289.79974,-0.088330008,0.026742809,-3.302944346,0.000956754,0.001132013
SLC16A14,469.2802,0.053502129,0.030258848,1.768148232,0.077036126,0.084594309
SLC16A1,3717.5422,0.080960946,0.027536419,2.940140665,0.003280633,0.003811367
